sub_id,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7
004_191,3.101138214473304,6.999894980003082,9.999639132006653,9.999817769393974,10.0,9.99999994718278,10.0
004_192,3.1190985946667933,7.045479074761621,9.999898004715135,9.99989980765984,-10.0,-9.999999970352285,-10.0
004_193,3.1227594100232356,7.055025664508794,9.999830895618604,9.999870610350236,-10.0,-9.999999969364367,10.0
004_194,3.107505262308981,6.998658123034495,9.99997450414039,9.999966257794695,10.0,9.99999998938385,10.0
004_195,3.1197898682937653,7.03828055870221,9.999890441953514,9.999893844420667,-10.0,-9.99999998073794,-10.0
004_196,3.119563145996199,7.049595826217304,9.99997517015507,9.9999518045808,-10.0,-9.999999986816617,-10.0
004_197,3.1201855490028225,7.04169820394742,9.999918226390017,9.999932707351622,-10.0,-9.999999981676904,10.0
004_198,3.1217361642757098,7.048078306387498,9.999828586399795,9.99986389890815,-10.0,-9.999999971923135,-10.0
004_199,3.1077040162207448,7.00132716017945,9.999272121819617,9.999606176213481,-10.0,-9.999999886699571,-10.0
004_2,3.114709157679528,7.033411003937851,9.999925828543747,9.999949847392449,-10.0,-9.999999987718505,10.0
004_20,3.105608300939776,6.9893712340255005,9.99991154579593,9.999960361495623,10.0,9.999999997145963,-10.0
004_200,3.119512844217686,7.039315553227413,9.999892574786012,9.999915713173428,-10.0,-9.99999997516199,10.0
004_201,3.1172128565505033,7.035299565205094,9.999984097690326,9.999993558352765,-10.0,-9.999999998681496,-10.0
004_202,3.1191747564188455,7.041357475661175,9.999846501363963,9.999873595548026,-10.0,-9.999999968642873,10.0
004_203,3.112895796143278,7.036901279794653,9.99997930041094,9.99998629356319,10.0,9.999999995938888,-10.0
004_204,3.106184291825222,7.0194858719057365,9.999944431702898,9.99992796413606,-10.0,-9.99999999291775,-10.0
004_205,3.112846773068056,7.021896006060161,9.999838325880802,9.99991188888014,-10.0,-9.999999973244368,-10.0
004_206,3.1202487577480698,7.053167682187808,9.999981264851344,9.999971936201657,-10.0,-9.999999995994122,-10.0
004_207,3.1059833999431508,7.017291087901335,9.999773863894776,9.999853071931119,10.0,9.999999957372124,-10.0
004_208,3.1151670463236725,7.0323350234861,9.999952985071774,9.999893787764877,10.0,9.999999996388361,10.0
004_209,3.1171477147126256,7.033521795985905,9.999947468172955,9.999969543856075,-10.0,-9.999999996764144,10.0
004_21,3.0981212107196754,6.960873550232754,9.999740591581524,9.999965201102412,-10.0,-9.999999996238637,10.0
004_210,3.110604088405056,7.032937277080223,9.999977185850241,9.99997944085753,10.0,9.99999999901121,-10.0
004_211,3.120207135936541,7.041829593599373,9.999988659884012,9.999962426783172,-10.0,-9.99999999288879,-10.0
004_212,3.1188272396650056,7.03896516368278,9.999922272663813,9.999986580288887,10.0,9.999999999631418,10.0
004_213,3.114671427430924,7.035176033130647,9.999995152760462,9.99999138094014,-10.0,-9.99999999786247,-10.0
004_214,3.115396960416342,7.025625970495143,9.999885744859728,9.999897268775564,-10.0,-9.9999999733393,10.0
004_215,3.1195159111852675,7.036939768740412,9.999894450394143,9.999897658381075,-10.0,-9.999999970098836,-10.0
004_216,3.1037144520671114,7.000377724393584,9.999447852557699,9.999957150753897,10.0,9.99999999942689,10.0
004_217,3.1093646725067954,7.025501249861466,9.999815180911465,9.99988435494751,10.0,9.99999997229615,10.0
004_218,3.1222696256157745,7.047452092189749,9.999882246633776,9.999915560187237,-10.0,-9.999999976352886,10.0
004_219,3.1038532912133285,7.018366148658247,9.999652325731223,9.999568944562187,-10.0,-9.999999962792941,10.0
004_22,3.1220685429722512,7.047874705773368,9.999945811660309,9.999939356900455,-10.0,-9.999999985705037,10.0
004_220,3.1134041380922826,7.021305069459697,9.999974354672657,9.99996503923892,10.0,9.999999989248902,-10.0
004_221,3.0989413807288346,6.986874392051138,9.99994462054732,9.999868742176815,-10.0,-9.999999977561432,-10.0
004_222,3.1088922341442187,7.010239976252809,9.999652325149416,9.999756762024317,-10.0,-9.999999926066511,-10.0
004_223,3.113335943608628,7.0254796104765065,9.9998690208342,9.999805029065906,10.0,9.999999957557392,-10.0
004_224,3.121605212526333,7.046389902398321,9.999820990588917,9.999870666686416,-10.0,-9.999999962900699,10.0
004_225,3.1138480023491075,7.019629534078805,9.999696733923187,9.999812040228115,-10.0,-9.999999946407874,-10.0
004_226,3.1115715451710497,7.014749865298271,9.99961628475523,9.999783030867269,-10.0,-9.999999960108285,10.0
004_227,3.109464782176201,7.007735761791694,9.999939482130843,9.999983672665445,10.0,9.999999998777811,10.0
004_228,3.125108177309559,7.058858358875658,9.999975257532594,9.999976311059964,-10.0,-9.999999996693342,10.0
004_229,3.1167305582668186,7.03688659280741,9.999960547392051,9.999967541420409,-10.0,-9.999999994713386,10.0
004_23,3.1211113872968967,7.041136656360095,9.999784541444113,9.999895182773223,-10.0,-9.99999996845645,10.0
004_230,3.1087067736130543,7.014948294436915,9.999810921305697,9.99986954901431,-10.0,-9.999999968041681,-10.0
004_231,3.111620264296494,7.013904902252899,9.999938632043834,9.999952329927979,-10.0,-9.999999991978505,-10.0
004_232,3.1172253460645707,7.033436137421271,9.999589375219658,9.999762839029614,-10.0,-9.9999999280115,-10.0
004_233,3.113502471052703,7.015424123521635,9.999621312535629,9.99984234633002,-10.0,-9.999999965389028,10.0
004_234,3.1077912532200207,7.010962073239555,9.999409999349984,9.999553806836595,-10.0,-9.999999865319571,-10.0
004_235,3.089331902184081,6.972413464644136,9.999589081154422,9.999711399947481,-10.0,9.999999945758812,10.0
004_236,3.1120494881824254,7.020250713646242,9.999944910007635,9.9999550372361,-10.0,-9.999999991495681,-10.0
004_237,3.117291582204639,7.030882975901911,9.9997422484184,9.999817166994292,-10.0,-9.999999951823128,10.0
004_238,3.113242803454418,7.020608340946426,9.9998767801512,9.999940493328396,-10.0,-9.999999982267983,-10.0
004_239,3.092622832680851,6.956277726216069,9.999556266360827,9.999569361817253,-10.0,-9.999999996017157,-10.0
004_24,3.122147405484261,7.051234487604437,9.999946134144283,9.999934791662122,-10.0,-9.999999991309771,10.0
004_240,3.11116482897612,7.024541863651453,9.999702058553067,9.999782729517975,-10.0,-9.999999949521488,-10.0
004_241,3.1165890941615615,7.03584645830916,9.999718573278212,9.999831536466518,-10.0,-9.999999949515024,10.0
004_242,3.1237136283444356,7.052926737989819,9.999828593698847,9.999920397396346,-10.0,-9.999999981345445,-10.0
004_243,3.1117571592296547,7.023059103864244,9.999746317282431,9.999757338935622,10.0,9.999999986151941,-10.0
004_244,3.1035068682516713,6.997162586873454,9.999906461066136,9.99996041030931,10.0,-9.999999999281354,10.0
004_245,3.1048197960441692,6.99954086015529,9.9998304739616,9.999838575545791,-10.0,-9.999999961703836,10.0
004_246,3.0839168229801377,6.956882862674747,9.99912858543621,9.999647100167694,10.0,9.999999885494175,10.0
004_247,3.0891292575157165,6.974352645874921,9.999759807403219,9.999987539034672,10.0,-9.999999997308079,10.0
004_248,3.0996576483947047,7.002410209462766,9.999449975182605,9.99984930533373,-10.0,9.999999970110407,-10.0
004_249,3.094784511765058,6.978601350301997,9.999688869659106,9.999966207965116,10.0,9.999999989905406,10.0
004_25,3.1181785607299823,7.033860744204897,9.999899758491024,9.999901552107396,-10.0,-9.999999982167092,-10.0
004_250,3.1162769079372485,7.0203295651767235,9.99973290413565,9.999823503756392,-10.0,-9.999999970698623,-10.0
004_251,3.096356129065507,6.9920315396923804,9.999626416743455,9.999818752103979,10.0,9.99999996651735,-10.0
004_252,3.124577396780259,7.064546609349166,9.999982039229728,9.999990107747458,10.0,9.999999998310063,10.0
004_253,3.087060370369245,6.971908005490353,9.999850539876247,9.999895252326736,10.0,9.99999997009033,-10.0
004_254,3.1092875457620397,7.002720404406938,9.999371386493065,9.999630835622716,-10.0,-9.99999988600263,10.0
004_255,3.116571859815665,7.040792292476837,9.999985914423107,9.999990483259547,-10.0,-9.999999997797149,10.0
004_256,3.1177229574099337,7.027949789872471,9.99951276157698,9.99974580436821,-10.0,-9.999999923865111,-10.0
004_257,3.110447835025536,7.023770855647624,9.999959664348536,9.999946185507632,10.0,9.999999990467018,-10.0
004_258,3.098332320169575,6.997080170805906,9.999239949557353,9.999674312556051,10.0,9.9999999287233,10.0
004_259,3.119424079252821,7.041177201429529,9.999821951129215,9.999914594807302,-10.0,-9.99999997466324,-10.0
004_26,3.1162539433448737,7.032272293658977,9.999914297460725,9.999881009430279,-10.0,-9.999999974807878,10.0
004_260,3.116045716432838,7.0311411473843135,9.999878054639286,9.99987828143397,-10.0,-9.999999988139225,-10.0
004_261,3.1124691352860667,7.0197620017359545,9.999988520872623,9.99994780685973,-10.0,-9.99999998544507,-10.0
004_262,3.112184182272759,7.029572887370623,9.999971103269758,9.999923460482517,10.0,9.999999979193893,10.0
004_263,3.0982636359043445,6.980275852864721,9.999099466899631,9.999453089354022,-10.0,9.999999976777158,-10.0
004_264,3.12542026530411,7.05510955151057,9.99995333671344,9.999952235703176,-10.0,-9.999999987981552,-10.0
004_265,3.1215859429770885,7.045234089570827,9.999915113008276,9.999907416315423,-10.0,-9.999999984406344,-10.0
004_266,3.104008051729585,7.012663349277501,9.999682696224127,9.999993730244572,-10.0,-9.999999998246972,10.0
004_267,3.1189351740543927,7.040759445388189,9.999931193204164,9.999941076645449,-10.0,-9.999999983894508,-10.0
004_268,3.1065157581494565,7.011660447863849,9.999720943053823,9.999916313135193,10.0,9.99999999911845,-10.0
004_269,3.1199225376327533,7.042566332247887,9.999911053926429,9.999893052164545,-10.0,-9.999999968344614,-10.0
004_27,3.109324461581324,7.002689059208413,9.999318648839552,9.999701328957977,-10.0,-9.999999910323458,10.0
004_270,3.117938614484604,7.041410653503436,9.999623335399685,9.999764991998948,10.0,9.999999995627615,-10.0
004_271,3.1226169977190086,7.046156163432722,9.999882725172522,9.999932891091872,-10.0,-9.999999980235165,-10.0
004_272,3.105607579472028,7.015277155832298,9.99963229478038,9.999811878614882,10.0,-9.999999997728109,10.0
004_273,3.118770281333811,7.038695170487117,9.99997364140364,9.999956267043645,10.0,9.999999994060511,-10.0
004_274,3.111185242637626,7.018043013470765,9.999754440446354,9.99966533426362,10.0,9.999999962885733,-10.0
004_275,3.1095161221829537,7.009564956989299,9.999403977420695,9.999512087797509,-10.0,-9.999999859247545,10.0
004_276,3.100150093252682,7.002898464913184,9.999830809680526,9.999747462218236,10.0,9.999999920496878,10.0
004_277,3.11901079628615,7.046689421811199,9.999897396201222,9.999830871883198,10.0,9.999999977129223,-10.0
004_278,3.119101296402208,7.045184741413481,9.999838480067403,9.99984672741723,10.0,-9.999999999808168,-10.0
004_279,3.08706336972555,6.957787058925592,9.999797395768839,9.999854019060239,10.0,-9.999999954046341,10.0
004_28,3.1140319590663936,7.0151207042247234,9.999466232906537,9.999728284763734,-10.0,-9.999999972070528,10.0
004_280,3.1189311691159274,7.041020264015492,9.999998585097524,9.99999665080428,10.0,-9.999999998994975,10.0
004_29,3.1100615127965208,7.016711245141504,9.999926074981888,9.999911382119132,10.0,-9.999999995020524,10.0
004_3,3.1134512486742802,7.029108107594901,9.999964569201417,9.999972397679592,10.0,9.999999994640477,10.0
004_30,3.1086060953181867,7.009324141743189,9.999802627206506,9.999862897318588,-10.0,-9.999999974225686,-10.0
004_31,3.116778882471619,7.0297946028452305,9.999925694315534,9.999922466434043,-10.0,-9.999999976367207,-10.0
004_32,3.115065978545327,7.021401142703674,9.999814998575461,9.999853511672521,-10.0,-9.999999994848139,-10.0
004_33,3.114434690525765,7.018276022135884,9.999778910711848,9.999908859028698,10.0,9.999999996178998,10.0
004_34,3.1162757479055143,7.037148980889928,9.999954590481716,9.9999648823955,-10.0,-9.999999992469341,-10.0
004_35,3.1130620870631915,7.008578492840937,9.999938910974896,9.999941788957262,-10.0,-9.99999998178761,10.0
004_36,3.118674409810499,7.0315370249961235,9.999943555490722,9.99996362662068,-10.0,-9.999999993549343,-10.0
004_37,3.1120047723234516,7.020131222536277,9.999838640795183,9.99986846991453,-10.0,-9.999999959400668,10.0
004_38,3.109521919872419,7.004565760227155,9.999992428348357,9.999984775715873,10.0,9.99999999696976,-10.0
004_39,3.107227353220209,6.99489619055262,9.999778267799734,9.999918438202041,-10.0,-9.99999998438221,10.0
004_4,3.1176956982043595,7.03752124948315,9.999961994041259,9.999971331215292,-10.0,-9.999999991359104,-10.0
004_40,3.120118130145309,7.041159454826487,9.999982336978906,9.999993401204517,10.0,9.99999999820373,10.0
004_41,3.116538607915057,7.033274296833013,9.999955915506058,9.999941895892308,-10.0,-9.999999983031378,10.0
004_42,3.105374203541024,6.993430945942079,9.999766130833605,9.999760059694013,-10.0,-9.9999999404326,10.0
004_43,3.110579184264119,7.011022338931275,9.999798188768752,9.999826726383583,10.0,-9.999999999558494,10.0
004_44,3.1108912804738127,7.006526403504537,9.999854009400266,9.999914993109284,-10.0,-9.999999976890509,-10.0
004_45,3.0967919167391185,6.98229541944232,9.99795175296468,9.99988427715264,10.0,9.999999962664731,10.0
004_46,3.1205296781906013,7.036772147226329,9.999893371849911,9.999876435845973,-10.0,-9.999999968454413,-10.0
004_47,3.1096203926399055,7.0054675241895445,9.99990925378833,9.999945290878681,-10.0,-9.999999984226042,-10.0
004_48,3.113345987198017,7.0198858029559394,9.999803596054692,9.999881526063925,-10.0,-9.99999997415298,-10.0
004_49,3.1119745453922256,7.01526247416549,9.999992905887844,9.999983378159742,10.0,-9.999999998459222,-10.0
004_5,3.1075445143620213,7.009517068110623,9.999645312650115,9.999566763514371,-10.0,-9.999999954410274,-10.0
004_50,3.1182634613527997,7.020953898512002,9.999987065335615,9.999988859066237,-10.0,9.999999998883897,10.0
004_51,3.1135719704064497,7.026060185078381,9.999931500616148,9.999885736941746,10.0,9.999999965411677,-10.0
004_52,3.1203416938682254,7.0347939131661,9.999961251076902,9.999968817059376,-10.0,-9.999999992543577,10.0
004_53,3.117798302867463,7.030093155996332,9.999982715405892,9.9999862013414,-10.0,9.999999997184222,-10.0
004_54,3.095297053141749,6.96717055378069,9.999879998511648,9.999853950408953,10.0,9.999999966911444,10.0
004_55,3.1154175639690123,7.026970704269362,9.999993476955952,9.999983210530761,-10.0,-9.99999999663112,-10.0
004_56,3.1029430268254514,6.996999289559048,9.999992990435883,9.99998706741088,-10.0,-9.999999998387462,-10.0
004_57,3.1217147163738423,7.039963220550665,9.999965327538847,9.99995917651149,-10.0,-9.999999994789604,10.0
004_58,3.103463363106417,6.983158088956618,9.99998205720174,9.999947204928823,-10.0,-9.999999994761925,-10.0
004_59,3.1000997594176374,6.985400929397993,9.999991221144361,9.999981205082161,10.0,9.999999994517855,10.0
004_6,3.100908145206489,6.982685551098917,9.999597720783118,9.999720941241637,-10.0,-9.999999918041263,-10.0
004_60,3.115518742491744,7.0300171007785455,9.999971663337156,9.999975811284928,-10.0,-9.999999997795243,10.0
004_61,3.1117125481175947,7.003647950114936,9.99997894207427,9.999976669145038,10.0,9.99999999654545,-10.0
004_62,3.114622142147886,7.026711544479131,9.999810989478194,9.999845225342831,-10.0,-9.999999955654456,-10.0
004_63,3.1037339247354656,6.988610723841953,9.999826182572965,9.999849815246352,10.0,9.999999958674032,-10.0
004_64,3.0963186301605887,6.978309210112988,9.998992566488036,9.999954797219303,10.0,-9.999999985976059,10.0
004_65,3.1110222862768717,7.016967768339704,9.999858156615723,9.999848061090272,-10.0,-9.99999996354137,10.0
004_66,3.114787282365977,7.0221780077355564,9.999838415517289,9.999892031733953,-10.0,-9.99999996692548,-10.0
004_67,3.112917222376671,7.011664114210392,9.99995760788626,9.999961440955651,10.0,9.999999996611331,-10.0
004_68,3.122137147728261,7.046886033196171,9.999887912762643,9.999925569735955,-10.0,-9.99999997773888,-10.0
004_69,3.115891654785134,7.0349108157299,9.999979018934546,9.999976631432151,-10.0,9.999999995508102,-10.0
004_7,3.112207850866524,7.023682507571229,9.999980781190366,9.999948086665594,10.0,9.999999985455824,-10.0
004_70,3.1121445550276974,7.023418117287699,9.999841296123163,9.99988757336172,-10.0,-9.999999965590607,-10.0
004_71,3.1113969678378353,7.01374947179006,9.9999797439503,9.999979000682732,10.0,9.99999999894371,-10.0
004_72,3.107197726701502,6.989355259954937,9.999838110389527,9.999961801883703,10.0,9.999999991354231,-10.0
004_73,3.110526527217898,7.011551599495817,9.999777110383786,9.999832831538587,-10.0,-9.99999994996502,-10.0
004_74,3.1180970622753432,7.035302095512267,9.999969229046046,9.999942805818977,-10.0,-9.99999998387113,-10.0
004_75,3.1187616285088637,7.031389102592743,9.999948487054413,9.999952353867217,-10.0,-9.999999998421151,-10.0
004_76,3.1153088112364657,7.021487600883965,9.999912546033558,9.99992333152698,-10.0,-9.999999980795861,10.0
004_77,3.1189094824421173,7.035548409499023,9.999889692097543,9.999915977070367,-10.0,-9.999999993414795,10.0
004_78,3.120294556892165,7.046143092616529,9.999953083043293,9.999955833017092,-10.0,-9.999999994910025,-10.0
004_79,3.1149372317627204,7.032990415764289,9.999936957605675,9.999972208189156,10.0,9.999999992324739,-10.0
004_8,3.108758230596242,7.0059117073233566,9.99999204428717,9.99999730840425,-10.0,-9.999999999288814,-10.0
004_80,3.1033498762354546,6.994924336032068,9.999960402955839,9.99995688876098,-10.0,-9.999999992996283,10.0
004_81,3.1141776058073427,7.026875383810126,9.999839929590788,9.999913011979164,10.0,9.999999999817165,10.0
004_82,3.1178379139320667,7.040347928367577,9.999961129518924,9.999946190592421,-10.0,-9.999999984237672,10.0
004_83,3.1188352449897807,7.037524251014227,9.999910523783244,9.99987875529416,-10.0,-9.999999977891553,-10.0
004_84,3.1144915267690574,7.023594636569813,9.99994178411415,9.999947349166625,-10.0,-9.99999998971619,-10.0
004_85,3.1095949011187023,7.010479650134177,9.999884369569331,9.999829715628405,-10.0,-9.999999946825467,10.0
004_86,3.107089030391778,7.000126180438577,9.99984695638051,9.9999324445478,-10.0,-9.99999998767697,10.0
004_87,3.110529872582161,7.013607700408046,9.999990057224903,9.999996825628854,10.0,-9.999999999721984,10.0
004_88,3.108002008394729,7.008821145717096,9.999701948573106,9.999649612551018,10.0,9.999999895880046,10.0
004_89,3.1100553112946545,7.0099760944005745,9.999772721758958,9.999742909945162,-10.0,-9.999999945964332,-10.0
004_9,3.096070012280123,6.966220515058942,9.999967478079977,9.999819344427724,-10.0,-9.99999994406832,10.0
004_90,3.11371047084749,7.020319304385558,9.999710563358938,9.999751279773278,10.0,9.99999998827961,-10.0
004_91,3.110003830164292,7.004365198811788,9.99987459002246,9.999901004686208,10.0,9.999999997895294,-10.0
004_92,3.115275665129782,7.025622142243517,9.999987250624455,9.999989312705772,10.0,9.9999999970854,10.0
004_93,3.1216014266787644,7.050129045370094,9.999923805742554,9.99991702865035,-10.0,-9.999999975971354,-10.0
004_94,3.1110793590266557,7.013514666674676,9.99986695967578,9.999904879350282,-10.0,-9.999999988817509,-10.0
004_95,3.1113519571619976,7.014961858130518,9.999743660028729,9.999862873184556,-10.0,-9.999999968986618,10.0
004_96,3.1138584781001284,7.024218476414961,9.999869410587499,9.99991518465929,-10.0,-9.999999974113472,10.0
004_97,3.1090016828440175,7.017004076195282,9.99970011585531,9.999852489762883,-10.0,-9.999999983561777,-10.0
004_98,3.109763959492227,7.005205611610829,9.999317800611061,9.999607031979293,-10.0,-9.999999886329384,-10.0
004_99,3.1163691063394663,7.024797712126735,9.999952974056567,9.999945996172128,10.0,9.999999990538079,10.0
